,coconut_id,contains_sugar,contains_ring_sugars,contains_linear_sugars,molecular_weight,npl_score,number_of_carbons,number_of_nitrogens,number_of_oxygens,fsp3,hBondAcceptorCount,hBondDonorCount,lipinskiRuleOf5Failures,numberSpiroAtoms,xlogp
228,CNP0410976,0,False,False,668.9458493260662,1.72762858452831,44,0,5,0.45454545454545403,5,3,3,0,11.635000000000007
229,CNP0198131,0,False,False,324.3678830827093,2.377572041208785,14,0,8,1.0,8,6,1,0,-1.098
230,CNP0320471,0,False,False,778.2436956224877,1.334164424021286,37,3,13,0.5945945945945941,16,3,2,0,0.41599999999999904
231,CNP0144447,0,False,False,314.4193923179387,1.966845368847114,20,0,3,0.6000000000000001,3,0,0,0,4.939
232,CNP0132680,0,False,False,366.3648169668286,1.679231539810759,21,0,6,0.23809523809523803,6,2,0,0,1.948
233,CNP0181999,0,False,False,440.7020429424166,2.564777541715852,30,0,2,0.9,2,1,1,0,8.234000000000002
234,CNP0243416,0,False,False,360.4448195775171,1.295466103788189,21,0,5,0.38095238095238004,5,1,1,0,3.604999999999999
235,CNP0229496,0,False,False,500.59314325741343,0.683802275025662,28,6,3,0.42857142857142805,9,2,1,0,0.42599999999999905
236,CNP0165800,0,False,False,412.6919021180592,2.470209768682337,29,0,1,0.9310344827586201,1,1,1,0,11.194000000000006
237,CNP0238193,0,False,False,1063.184985883998,2.7862732823732492,51,0,23,0.9607843137254901,23,13,4,1,0.114999999999998
238,CNP0197095,0,False,False,1608.924576941614,1.001086059489497,76,19,19,0.6578947368421051,38,20,4,0,-2.759999999999999
239,CNP0104940,0,False,False,456.701447869986,2.374648725628156,30,0,3,0.833333333333333,3,2,1,0,7.470000000000001
240,CNP0271161,0,False,False,220.26483350216483,1.169391217818683,13,0,3,0.461538461538461,3,0,0,0,0.7249999999999991
241,CNP0323007,0,False,False,594.8639176177646,2.480557808130925,35,0,7,0.914285714285714,7,3,3,0,8.439
242,CNP0003587,0,False,False,466.86704337728736,1.8877450504255542,32,0,1,1.0,1,1,2,0,16.463000000000008
243,CNP0394681,0,False,False,380.3052464022246,1.5719304237382952,20,0,8,0.25,8,3,0,0,-2.421999999999999
244,CNP0436882,0,False,False,294.3914899647807,0.96658334380649,19,2,1,0.47368421052631504,3,1,0,0,1.549
245,CNP0079346,0,False,False,289.45625354217685,1.027884075243071,19,1,1,0.631578947368421,2,1,2,0,6.176
246,CNP0106050,0,False,False,286.4539762478956,1.531481000064347,16,2,2,1.0,0,1,2,0,7.352
247,CNP0186740,0,False,False,406.5564348061389,1.993166999836003,24,0,5,0.708333333333333,5,1,2,0,6.939
248,CNP0257834,0,False,False,554.7219249424053,2.078070776969066,31,4,5,0.6774193548387091,9,6,2,1,3.199
249,CNP0134176,0,False,False,426.4599556153682,1.388693615408112,24,0,7,0.25,7,6,1,0,0.34600000000000003
250,CNP0266895,0,False,False,542.6664642913028,0.44639827551902805,33,2,5,0.33333333333333304,7,1,2,0,4.467
251,CNP0355002,0,False,False,296.2748239291524,0.028757181733821004,17,0,5,0.058823529411764004,5,1,0,0,1.214
252,CNP0368040,0,False,False,450.95482685503373,0.47814828486870004,27,0,4,0.296296296296296,4,0,0,0,4.09
253,CNP0249455,0,False,False,366.3664477366211,0.35741451378822603,17,2,7,0.529411764705882,9,5,0,0,-1.448
254,CNP0423045,0,False,False,591.6047112362749,1.4137221206349802,29,1,12,0.6551724137931031,13,6,3,0,-0.8170000000000001
255,CNP0229525,0,False,False,360.5741015310823,1.5698102942992649,24,0,2,0.6666666666666661,2,1,2,0,9.850000000000003
256,CNP0436883,0,False,False,773.2212748446976,1.838305186008486,49,0,6,0.816326530612244,6,0,3,0,20.793
257,CNP0148850,0,False,False,419.4964560333977,1.179003079961687,20,3,5,0.6000000000000001,8,3,0,0,1.363999999999999
258,CNP0221728,0,False,False,391.5535903469394,0.867211710489121,19,3,2,0.5263157894736841,5,1,0,0,2.49
259,CNP0028009,0,False,False,381.3993617129579,1.086012906189348,18,3,5,0.555555555555555,8,4,0,0,-0.683
260,CNP0207108,0,False,False,177.19858550221645,2.467275121851172,7,1,4,1.0,5,4,0,0,-1.548
261,CNP0178356,0,False,False,747.7410082546747,1.8518310513803882,36,1,16,0.6666666666666661,17,1,3,0,0.48500000000000004
262,CNP0343097,0,False,False,1143.3410587956978,0.9759769749234121,54,12,12,0.518518518518518,24,4,2,0,2.367999999999998
263,CNP0183538,0,False,False,446.49112355824076,1.315586700511429,24,0,8,0.416666666666666,8,3,2,0,5.354999999999999
264,CNP0163750,0,False,False,298.24761145228223,1.085025718307322,16,0,6,0.0625,6,2,0,0,1.5679999999999992
265,CNP0221655,0,False,False,949.7528364478255,1.377653750869813,31,7,19,0.6451612903225801,26,10,4,0,-5.5969999999999995
266,CNP0174646,0,False,False,302.45175040567244,2.207110108756476,20,0,2,0.75,2,1,0,0,4.441
267,CNP0421329,0,False,False,1106.5659622347166,2.241343792997939,74,3,5,0.756756756756756,8,2,2,5,16.51900000000001
268,CNP0436884,0,False,False,393.43655639871474,-0.050474149061476,22,3,4,0.27272727272727204,7,1,0,0,0.673
269,CNP0312124,0,False,False,802.6423465734797,1.9935868351298391,33,0,23,0.515151515151515,23,14,3,0,-3.052999999999998
270,CNP0211732,0,False,False,434.4820224813748,1.352720221437426,26,0,6,0.269230769230769,6,2,0,0,4.166
271,CNP0264196,0,False,False,224.21040854842448,0.9881035533099741,11,0,5,0.18181818181818102,5,2,0,0,1.181
272,CNP0123270,0,False,False,344.4023206654259,1.652435616755291,20,0,5,0.4,5,3,0,0,1.449
273,CNP0231548,0,False,False,353.36932010333294,0.736690210530018,20,1,5,0.2,6,3,0,0,1.831
274,CNP0391214,0,False,False,663.7396673446165,0.7510086459288781,34,3,9,0.38235294117647,12,1,3,0,3.328999999999999
275,CNP0420231,0,False,False,762.0327247958035,1.854371888281007,48,3,5,0.708333333333333,8,2,2,1,6.589999999999999
276,CNP0271735,0,False,False,1065.4196069541024,0.7893325624024361,62,0,14,0.5806451612903221,14,10,5,0,11.434000000000001
277,CNP0183697,0,False,False,412.64880813353744,2.519098777493404,28,0,2,0.892857142857142,2,1,1,0,8.547
278,CNP0436885,0,False,False,388.4549604018745,1.483965499793992,22,0,6,0.45454545454545403,6,2,0,0,2.481
279,CNP0205815,0,False,False,220.35102147120836,2.354042005084932,15,0,1,0.7333333333333331,1,1,0,0,3.246
280,CNP0327792,0,False,False,390.4584602578109,0.32328462849599904,18,4,4,0.44444444444444403,8,3,0,0,-0.47900000000000004
281,CNP0235667,0,False,False,240.34073024948117,1.562617867543934,17,0,1,0.47058823529411703,1,0,1,0,5.084
282,CNP0227023,0,False,False,206.32440406676878,1.612917020544315,14,0,1,0.642857142857142,1,0,0,0,3.5060000000000002
283,CNP0317025,1,True,False,640.5876869856905,1.8481497768371322,29,0,16,0.5172413793103441,16,7,4,0,-1.211
284,CNP0166681,0,False,False,456.6152599009425,2.118280836667546,28,0,5,0.785714285714285,5,0,1,0,5.578
285,CNP0149988,0,False,False,314.4193923179387,2.485614865434677,20,0,3,0.7000000000000001,3,1,0,0,1.164
286,CNP0145418,0,False,False,450.5659805580657,2.399134871680474,25,0,7,0.88,7,2,0,0,2.712999999999999
287,CNP0138975,0,False,False,242.35497693721067,2.629256982898881,14,0,3,1.0,3,3,0,0,2.793999999999999
288,CNP0396034,0,False,False,319.3578943302572,-0.149542975418893,19,3,2,0.210526315789473,5,1,0,0,0.504999999999999
289,CNP0073146,0,False,False,222.64737883579613,0.254530155074429,7,0,4,0.28571428571428503,4,0,0,0,0.29499999999999904
290,CNP0193735,0,False,False,418.39479476483996,1.938090066995124,21,0,9,0.42857142857142805,9,1,0,0,0.562
291,CNP0249072,0,False,False,370.3965799821317,1.558621728562843,21,0,6,0.28571428571428503,6,3,0,0,2.33
292,CNP0395380,0,False,False,288.369657364996,0.21321264878319401,14,4,1,0.35714285714285704,5,3,0,0,1.068
293,CNP0203712,0,False,False,403.512698347258,2.134779726292496,23,1,5,0.8695652173913041,6,3,0,0,0.43599999999999905
294,CNP0063471,0,False,False,188.22619525221887,-0.36330147264418206,11,2,1,0.27272727272727204,3,0,0,0,1.541
295,CNP0235814,0,False,False,358.3858440853437,2.380359031636649,20,0,6,0.6000000000000001,6,1,0,0,2.409
296,CNP0436886,0,False,False,316.30762264181755,0.217642890735483,13,2,7,0.538461538461538,6,7,1,0,-1.437
297,CNP0097028,1,True,False,1858.0207355140813,2.570246291698494,87,0,42,0.9195402298850571,42,21,4,0,1.6590000000000011
298,CNP0040472,0,False,False,288.7261565092354,0.16628392656096402,16,0,3,0.125,3,1,0,0,2.610999999999999
299,CNP0413883,0,False,False,323.43275133008206,0.5396915642445831,20,3,1,0.35000000000000003,4,2,0,0,2.7510000000000003
300,CNP0436887,0,False,False,336.40343358653746,1.2486517437713731,18,1,5,0.555555555555555,5,2,0,0,0.9749999999999991
301,CNP0207882,0,False,False,738.7740088167675,2.128047000223574,36,0,16,0.7222222222222221,16,1,3,0,2.233
302,CNP0393429,0,False,False,148.1573241369151,1.7289502155557481,6,0,4,0.833333333333333,4,2,0,0,-0.8870000000000001
303,CNP0209406,0,False,False,568.6972823629718,2.196716614408722,30,0,10,0.866666666666666,10,4,1,0,3.612999999999999
304,CNP0203840,0,False,False,889.0334024303775,2.614995178770921,44,0,18,0.954545454545454,18,11,4,0,1.566999999999999
305,CNP0405538,0,False,False,358.51839162862353,1.063248588806013,22,2,2,0.6818181818181811,4,1,0,0,2.983
306,CNP0108359,0,False,False,378.3755528636166,1.460878409441845,22,0,6,0.27272727272727204,6,1,0,1,1.621999999999999
307,CNP0167053,0,False,False,494.5454987344586,0.083887208662102,28,6,3,0.21428571428571402,7,2,0,0,1.848
308,CNP0201693,0,False,False,168.23322088423146,1.9572592107067281,10,0,2,0.7000000000000001,2,1,0,0,1.201
309,CNP0386708,0,False,False,617.728252506546,2.059016793555374,33,1,10,0.757575757575757,11,3,3,0,2.464
310,CNP0149119,0,False,False,459.60188590366454,1.219147455570836,21,3,6,0.8095238095238091,9,4,1,0,2.412
311,CNP0025449,0,False,False,504.4841927300854,2.641200048994578,25,0,11,0.56,11,7,3,0,-2.507
312,CNP0273204,0,False,False,435.4204010997035,0.23849597274598103,25,1,4,0.16,5,0,0,0,3.525
313,CNP0255884,0,False,False,436.42477837884127,0.5230386561340511,20,8,4,0.25,12,5,1,0,-0.785999999999999
314,CNP0136950,0,False,False,402.481577806314,1.715341803650802,23,0,6,0.565217391304347,6,2,0,0,1.896
315,CNP0202533,0,False,False,381.42582050192675,0.8543248305091461,21,3,4,0.33333333333333304,7,4,0,0,1.031
316,CNP0319597,0,False,False,468.4536198596434,1.248267079894016,25,0,9,0.2,9,5,0,0,2.128000000000001
317,CNP0158459,0,False,False,439.54653680741455,1.117399183086498,22,3,6,0.818181818181818,9,2,0,0,2.295
318,CNP0114707,0,False,False,697.8130999333583,2.2757596765759143,38,1,11,0.684210526315789,12,6,4,0,2.189
319,CNP0169466,0,False,False,726.8559961185819,0.9351039209875731,42,2,9,0.42857142857142805,11,0,3,0,3.600999999999998
320,CNP0426922,0,False,False,240.26107345986682,0.12542679976485302,13,4,1,0.07692307692307601,5,3,0,0,1.7480000000000002
321,CNP0174372,0,False,False,434.49218716311515,0.6513867065995621,18,4,5,0.388888888888888,9,4,0,0,-0.20700000000000002
322,CNP0362109,0,False,False,378.3755528636166,0.30462886602658,22,0,6,0.18181818181818102,6,0,0,0,2.48
323,CNP0338753,0,False,False,427.49107615631215,1.4030546799120351,24,1,6,0.583333333333333,7,1,0,0,2.861999999999999
324,CNP0411258,0,False,False,391.4157744814265,0.27517751058774603,20,1,7,0.4,8,0,0,0,0.9510000000000001
325,CNP0419799,0,False,False,657.0604913593496,2.286139305404067,30,0,14,0.7333333333333331,14,0,2,1,1.266
326,CNP0436888,0,False,False,465.467959036902,0.361461056358981,26,3,2,0.30769230769230704,5,0,0,0,2.3609999999999998
327,CNP0093862,0,False,False,463.6525658002414,1.267163064559142,30,1,3,0.533333333333333,4,2,2,0,6.595
328,CNP0157971,0,False,False,478.57612138242314,2.471418754539744,26,0,8,0.807692307692307,8,0,0,0,3.19
329,CNP0436889,0,False,False,754.9986844862192,1.676120049490725,45,4,6,0.622222222222222,10,5,3,0,5.789000000000003
330,CNP0130299,0,False,False,318.36496736419826,1.083001315643798,18,0,5,0.33333333333333304,5,2,0,0,1.858999999999999
331,CNP0229038,0,False,False,160.16806003370309,1.8187364563693411,7,0,4,0.8571428571428571,4,2,0,0,0.048
332,CNP0017654,0,False,False,299.49420191583505,1.940800847613068,21,1,0,0.8571428571428571,1,1,1,0,6.124999999999999
333,CNP0212288,0,False,False,338.48232327611436,1.896001182388064,20,0,4,0.7000000000000001,4,4,2,0,6.332999999999999
334,CNP0381185,0,False,False,396.50283919105107,0.590255632862219,19,2,5,0.684210526315789,7,0,0,0,1.573
335,CNP0077982,0,False,False,246.30218680339235,1.784211859641931,15,0,3,0.533333333333333,3,0,0,0,0.651999999999999
336,CNP0399875,0,False,False,373.44848244036393,0.353096079633802,23,3,2,0.30434782608695604,5,1,0,0,0.931
337,CNP0436890,0,False,False,460.6120949310751,0.776229330325635,28,4,2,0.464285714285714,6,0,0,0,4.596000000000001
338,CNP0124408,0,False,False,519.4683482058756,1.9735281161150402,27,0,5,0.6296296296296291,5,2,1,0,4.425999999999999
339,CNP0168685,0,False,False,422.47292140450884,0.674188381410545,28,0,4,0.07142857142857101,4,4,0,0,3.762999999999999
340,CNP0042123,0,False,False,292.3550608060628,-0.803663288094238,14,2,3,0.14285714285714202,5,2,0,0,-0.099999999999999
341,CNP0145818,0,False,False,413.63683468995964,2.451180028547182,27,1,2,0.925925925925925,3,2,0,0,4.269
342,CNP0188314,0,False,False,759.1989234662448,0.9812196607255751,40,2,11,0.375,13,1,2,1,2.224999999999999
343,CNP0412977,0,False,False,445.89683965829386,1.126879580723861,22,3,5,0.409090909090909,8,1,0,1,1.901999999999999
344,CNP0317414,0,False,False,596.4919532647202,2.3436597190198603,26,0,16,0.423076923076923,16,10,3,0,-1.232
345,CNP0056654,0,False,False,410.41681388760776,-0.051352583709047,22,0,5,0.045454545454545005,5,0,0,0,2.146
346,CNP0194864,0,False,False,262.260132566362,0.38064748210256205,17,0,3,0.0,3,0,0,0,2.3
347,CNP0293305,0,False,False,138.20719855222248,1.800595454794984,9,0,1,0.6666666666666661,1,0,0,0,2.387
348,CNP0321740,0,False,False,348.3991556955585,0.20076323930905302,20,4,2,0.15,6,3,0,0,3.829999999999999
349,CNP0054752,0,False,False,193.26526556768505,1.401461518346417,7,1,3,0.8571428571428571,4,2,0,0,-2.733
350,CNP0271154,0,False,False,194.27320632151083,1.201120207302563,7,1,3,0.8571428571428571,4,3,0,0,-2.252
351,CNP0436891,0,False,False,484.5823067407781,2.1984110290120302,28,0,7,0.678571428571428,7,3,0,0,1.580999999999999
352,CNP0406943,0,False,False,312.31732284124354,0.9801264985885031,18,0,5,0.22222222222222202,5,1,0,0,1.8980000000000001
353,CNP0102637,0,False,False,474.71673430520696,2.6541253431657212,30,0,4,1.0,4,3,1,0,6.739999999999998
354,CNP0256492,0,False,False,774.903836065241,1.190966206176898,41,6,9,0.5121951219512191,15,4,2,0,0.18100000000000102
355,CNP0199370,0,False,False,332.4346787531597,2.199653263480048,20,0,4,0.7000000000000001,4,1,0,0,2.8409999999999993
356,CNP0122305,0,False,False,410.4638162775135,0.8402385682505811,23,2,5,0.347826086956521,7,2,0,0,1.392
357,CNP0244567,0,False,False,242.2687889681672,1.300683077787359,12,0,5,0.5,5,3,0,0,-0.48499999999999904
358,CNP0304962,0,False,False,750.8262038781553,2.208499422881736,35,0,17,0.9428571428571421,17,2,3,0,0.341999999999999
359,CNP0174266,0,False,False,188.26602364702603,2.649143586857965,13,0,1,0.384615384615384,1,1,0,0,3.75
360,CNP0315526,0,False,False,322.3585368046164,0.35896108645811203,19,2,3,0.31578947368421,5,2,0,1,0.47200000000000003
361,CNP0256952,1,True,False,784.756342091824,0.896126757759739,36,0,19,0.583333333333333,19,9,4,0,-2.484999999999999
362,CNP0201827,0,False,False,210.22688512850664,1.042603558040966,11,0,4,0.36363636363636304,4,1,0,0,1.619999999999999
363,CNP0024448,0,False,False,236.308967234178,0.061329858004492005,17,0,1,0.11764705882352901,1,0,0,0,4.377000000000001
364,CNP0080850,0,False,False,468.418691874473,1.083973388385211,25,4,6,0.16,10,4,0,0,-0.09100000000000001
365,CNP0221486,0,False,False,443.5766690529251,1.747049706372836,26,1,5,0.6538461538461531,6,3,1,0,6.642
366,CNP0175733,0,False,False,580.5372771415947,2.18290677856681,30,0,12,0.2,12,11,3,0,0.802999999999999
367,CNP0436892,0,False,False,302.35999643718037,0.911504297062053,14,2,0,0.785714285714285,2,2,0,1,4.178
368,CNP0363161,0,False,False,457.5219988979578,0.33810728558790304,27,3,4,0.296296296296296,7,1,0,0,1.787
369,CNP0315180,0,False,False,284.7407530681686,-0.623320117714503,16,2,1,0.125,3,0,0,0,1.255
370,CNP0097989,0,False,False,808.0999791325779,2.235931436212085,42,1,10,0.7142857142857141,11,7,5,0,5.366
371,CNP0174226,1,True,False,572.5152102755882,1.107273626540806,28,0,13,0.35714285714285704,13,2,3,0,0.7229999999999991
372,CNP0383122,0,False,False,337.36991517576354,0.572793630488398,20,1,4,0.25,5,0,0,0,3.187
373,CNP0421467,0,False,False,610.8234982006563,1.9366839738753332,40,0,5,0.6000000000000001,5,1,2,0,10.913000000000002
374,CNP0014423,0,False,False,433.45515548426874,-0.41838832628002104,20,3,5,0.30000000000000004,8,1,0,0,-0.07400000000000001
375,CNP0436893,0,False,False,762.8483754141388,1.717693035628686,43,4,9,0.34883720930232504,13,8,3,0,1.585
376,CNP0426923,0,False,False,574.5741857677615,2.125697292615554,29,0,12,0.689655172413793,12,1,2,1,0.6079999999999991
377,CNP0421889,0,False,False,148.2918744127135,1.300014608656988,6,0,0,0.6666666666666661,0,0,0,0,2.9530000000000003
378,CNP0018757,0,False,False,306.44531984609046,1.349259212735328,21,2,0,0.38095238095238004,2,2,0,0,3.995
379,CNP0018534,0,False,False,233.3928779089403,1.866849628105086,16,1,0,0.9375,1,1,1,0,5.333
380,CNP0226288,0,False,False,342.38643915777436,1.891857495310902,20,0,5,0.45,5,1,0,0,2.6790000000000003
381,CNP0185644,0,False,False,481.25114865948757,0.036748080986619004,19,2,8,0.26315789473684204,10,2,0,1,0.8309999999999991
382,CNP0401865,0,False,False,364.51967657734195,2.140880695957905,22,0,4,0.818181818181818,4,1,1,0,6.308000000000001
383,CNP0368291,0,False,False,298.3370650110404,0.7956640886230311,17,2,3,0.41176470588235203,5,0,0,0,0.334999999999999
384,CNP0128300,0,False,False,164.16162947412113,0.554620681408111,8,2,2,0.25,4,2,0,0,0.080999999999999
385,CNP0349151,0,False,False,356.4577813165282,1.43444330561012,18,2,5,0.9444444444444441,7,4,0,0,-1.334
386,CNP0027012,0,False,False,719.0892275699912,2.090224215661551,47,0,5,0.574468085106383,5,1,3,0,18.406999999999996
387,CNP0064420,1,True,False,1522.7355298153027,0.96469818259268,72,8,23,0.31944444444444403,31,18,4,0,-2.074000000000002
388,CNP0344574,0,False,False,216.31925845590519,0.8102104467427441,15,0,1,0.4,1,0,0,0,4.018
389,CNP0357825,0,False,False,234.33454489112614,2.120622345893692,15,0,2,0.6000000000000001,2,1,0,0,3.028999999999999
390,CNP0187552,0,False,False,497.5412367490518,1.989093340017755,19,5,10,1.0,15,11,2,0,-4.674999999999997
391,CNP0197253,0,False,False,320.46703684089346,2.248923720842517,20,0,3,0.85,3,1,0,1,4.302
392,CNP0116075,1,True,False,666.6681342714398,2.361128553991113,32,0,15,0.59375,15,6,4,0,0.28500000000000003
393,CNP0410140,0,False,False,636.645381579275,0.9489892460076471,37,0,10,0.243243243243243,10,1,1,0,2.535
394,CNP0372131,0,False,False,546.5640449434042,1.7356908771407271,28,0,11,0.6071428571428571,11,1,2,0,1.673
395,CNP0407546,0,False,False,524.5633550671164,0.6189179089481941,28,2,8,0.35714285714285704,10,2,1,0,1.779
396,CNP0436894,0,False,False,575.7829505690256,1.8449695081134232,30,1,6,0.6333333333333331,7,2,1,1,4.686000000000001
397,CNP0303446,0,False,False,1079.1843908115675,2.90469696979352,51,0,24,0.9607843137254901,24,14,4,1,-1.675
398,CNP0276140,0,False,False,431.4846455967303,0.250508245724307,25,3,4,0.24,7,2,0,0,-0.47199999999999903
399,CNP0436895,0,False,False,422.92559776646624,0.7702206329582021,9,0,4,0.777777777777777,4,0,0,0,0.681
400,CNP0395268,0,False,False,396.48029285759566,0.452666778624203,23,2,4,0.39130434782608703,6,2,0,0,0.43199999999999905
401,CNP0309685,0,False,False,206.3674980512905,1.9749986983160852,15,0,0,0.866666666666666,0,0,1,0,6.312000000000002
402,CNP0148756,0,False,False,327.3319668021054,0.7963764539400521,18,1,5,0.33333333333333304,6,0,0,0,1.492999999999999
403,CNP0289386,0,False,False,300.3513116987699,0.8717234748440461,14,2,5,0.7142857142857141,7,3,0,0,0.46900000000000003
404,CNP0408286,0,False,False,398.4929087755326,2.188280885330267,24,0,5,0.625,5,1,0,0,2.798
405,CNP0223809,0,False,False,474.8029222742505,1.726160918105804,32,0,2,0.8125,2,2,2,0,14.77800000000001
406,CNP0155413,0,False,False,154.20660347979188,1.960278725711964,9,0,2,0.6666666666666661,2,1,0,0,1.357
407,CNP0114315,0,False,False,144.1686551061337,1.580719548980432,7,0,3,0.8571428571428571,3,0,0,0,0.5939999999999991
408,CNP0180678,0,False,False,423.54876669976716,0.735572444681255,25,3,3,0.48,6,2,0,0,3.552
409,CNP0012745,0,False,False,411.5811247875009,0.7823111588096661,25,3,2,0.6000000000000001,3,2,0,0,4.681
410,CNP0216269,1,True,False,424.39934530327287,1.307905895426041,20,0,10,0.5,10,4,0,0,-0.48399999999999904
